rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
1016,MED:31799941,31799941,PMC6932883,10.18632/aging.102490,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Clinical and transcriptional signatures of human CD204 reveal an applicable marker for the protumor phenotype of tumor-associated macrophages in breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1017,MED:31856876,31856876,PMC6924001,10.1186/s13058-019-1218-9,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Immune gene expression profiling reveals heterogeneity in luminal breast tumors.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1018,MED:31897326,31897326,PMC6933033,10.4048/jbc.2019.22.e49,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Predictive and Prognostic Roles of Pathological Indicators for Patients with Breast Cancer on Neoadjuvant Chemotherapy.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
1019,MED:31921620,31921620,PMC6928780,10.3389/fonc.2019.01325,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Novel Breast-Specific Long Non-coding RNA LINC00993 Acts as a Tumor Suppressor in Triple-Negative Breast Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1020,MED:31921624,31921624,PMC6932997,10.3389/fonc.2019.01349,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,OSbrca: A Web Server for Breast Cancer Prognostic Biomarker Investigation With Massive Data From Tens of Cohorts.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
1021,MED:33564347,33564347,PMC7869841,10.1214/19-aoas1249,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,RCRnorm: An integrated system of random-coefficient hierarchical regression models for normalizing NanoString nCounter data.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_title|strong_method_in_record|classifier_method,false
1022,MED:35100692,35100692,,10.1200/po.18.00373,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification of Distinct Prognostic Groups: Implications for Patient Selection to Targeted Therapies Among Anti-Endocrine Therapy-Resistant Early Breast Cancers.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
1023,MED:35100699,35100699,,10.1200/po.19.00012,context,unclear,low,,false,Significant Clinical Activity of Olaparib in a Somatic BRCA1-Mutated Triple-Negative Breast Cancer With Brain Metastasis.,No abstract is available; founder title-level adjudication is required.,,false
1024,MED:28940389,28940389,PMC5765477,10.1002/ijc.31070,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Assessment of early response biomarkers in relation to long-term survival in patients with HER2-negative breast cancer receiving neoadjuvant chemotherapy plus bevacizumab: Results from the Phase II PROMIX trial.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method|outcome_or_treatment_in_title,false
1025,MED:29079660,29079660,PMC8820221,10.1158/1078-0432.ccr-17-1983,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Dual mTOR Kinase Inhibitor MLN0128 Sensitizes HR<sup>+</sup>/HER2<sup>+</sup> Breast Cancer Patient-Derived Xenografts to Trastuzumab or Fulvestrant.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1026,MED:29133365,29133365,PMC5760366,10.1158/1055-9965.epi-17-0404,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Prediagnostic Smoking Is Associated with Binary and Quantitative Measures of ER Protein and <i>ESR1</i> mRNA Expression in Breast Tumors.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1027,MED:29135722,29135722,,10.1097/mnm.0000000000000779,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Assessment of biological and clinical aggressiveness of invasive ductal breast cancer using baseline 18F-FDG PET/CT-derived volumetric parameters.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1028,MED:29153866,29153866,PMC5924643,10.1016/j.clbc.2017.10.014,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A Phase I Trial of the PI3K Inhibitor Buparlisib Combined With Capecitabine in Patients With Metastatic Breast Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1029,MED:29253081,29253081,PMC5888999,10.1093/annonc/mdx773,context,unclear,moderate,,true,"Pertuzumab, trastuzumab, and standard anthracycline- and taxane-based chemotherapy for the neoadjuvant treatment of patients with HER2-positive localized breast cancer (BERENICE): a phase II, open-label, multicenter, multinational cardiac safety study.","The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
1030,MED:29254776,29254776,,10.1016/j.ijrobp.2017.08.025,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Breast Cancer Biology: Clinical Implications for Breast Radiation Therapy.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
1031,MED:29256013,29256013,PMC5838139,10.1007/s10549-017-4622-9,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Enrichment of high-grade tumors in breast cancer gene expression studies.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1032,MED:29298117,29298117,PMC5815405,10.1200/jco.2017.76.0033,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Association of Cell-Free DNA Tumor Fraction and Somatic Copy Number Alterations With Survival in Metastatic Triple-Negative Breast Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
1033,MED:29311117,29311117,PMC5856614,10.1158/1078-0432.ccr-17-2312,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Expanded Genomic Profiling of Circulating Tumor Cells in Metastatic Breast Cancer Patients to Assess Biomarker Status and Biology Over Time (CALGB 40502 and CALGB 40503, Alliance).","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
1034,MED:29315233,29315233,PMC5796145,10.3390/ijms19010196,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Dissecting Time- from Tumor-Related Gene Expression Variability in Bilateral Breast Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1035,MED:29331262,29331262,PMC5821897,10.1016/j.clon.2017.12.022,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Can Interrogation of Tumour Characteristics Lead us to Safely Omit Adjuvant Radiotherapy in Patients with Early Breast Cancer?,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1036,MED:29351904,29351904,PMC9011919,10.1158/0008-5472.can-17-2063,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,ERα-Mediated Nuclear Sequestration of RSK2 Is Required for ER<sup>+</sup> Breast Cancer Tumorigenesis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1037,MED:29382369,29382369,PMC5791377,10.1186/s13058-018-0933-y,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,HER2 is not a cancer subtype but rather a pan-cancer event and is highly enriched in AR-driven breast tumors.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
