rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
766,MED:33852630,33852630,PMC8046223,10.1371/journal.pone.0249912,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Evaluation of the antiproliferative effects of the HASPIN inhibitor CHR-6494 in breast cancer cell lines.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
767,MED:33969839,33969839,,10.1039/d1an00387a,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Detection of acquired radioresistance in breast cancer cell lines using Raman spectroscopy and machine learning.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
768,MED:33976130,33976130,PMC8113546,10.1038/s41467-021-22618-x,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,FUT8-mediated aberrant N-glycosylation of B7H3 suppresses the immune response in triple-negative breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|outcome_or_treatment_in_title,false
769,MED:33989019,33989019,,10.1200/edbk_320595,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Challenges in Adjuvant Therapy for Premenopausal Women Diagnosed With Luminal Breast Cancers.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
770,MED:34050190,34050190,PMC8163849,10.1038/s41523-021-00277-x,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Heparanase: a potential marker of worse prognosis in estrogen receptor-positive breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
771,MED:34207708,34207708,PMC8226878,10.3390/cancers13122889,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Epithelial-to-Mesenchymal Transition Enhances Cancer Cell Sensitivity to Cytotoxic Effects of Cold Atmospheric Plasmas in Breast and Bladder Cancer Systems.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
772,MED:34219129,34219129,PMC8255318,10.1038/s41392-021-00652-x,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Kinectin 1 promotes the growth of triple-negative breast cancer via directly co-activating NF-kappaB/p65 and enhancing its transcriptional activity.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
773,MED:34244898,34244898,,10.1245/s10434-021-10457-5,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Is the 21-Gene Recurrence Score on Core Needle Biopsy Equivalent to Surgical Specimen in Early-Stage Breast Cancer? A Comparison of Gene Expression Between Paired Core Needle Biopsy and Surgical Specimens.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
774,MED:34249690,34249690,PMC8268015,10.3389/fonc.2021.653370,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,INSTIGO Trial: Evaluation of a Plasma Protein Profile as a Predictive Biomarker for Metastatic Relapse of Triple Negative Breast Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
775,MED:34264759,34264759,PMC8457872,10.1200/go.21.00082,context,unclear,low,,false,Prevalence and Mortality of Triple-Negative Breast Cancer in West Africa: Biologic and Sociocultural Factors.,No abstract is available; founder title-level adjudication is required.,,false
776,MED:34293053,34293053,PMC8297889,10.1371/journal.pone.0255179,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Collagen XVII inhibits breast cancer cell proliferation and growth through deactivation of the AKT/mTOR signaling pathway.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
777,MED:34330319,34330319,PMC8325192,10.1186/s13058-021-01458-z,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Body fatness and breast cancer risk in relation to phosphorylated mTOR expression in a sample of predominately Black women.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
778,MED:34331376,34331376,,10.1111/tbj.14274,context,unclear,low,,false,Prediction and assessment of response to neo-adjuvant chemotherapy in breast cancer: The responsibilities of breast pathologists.,No abstract is available; founder title-level adjudication is required.,outcome_or_treatment_in_title,false
779,MED:34345183,34345183,PMC8323863,10.2147/ijgm.s326402,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Comprehensive Analysis of the Expression, Prognosis, and Biological Significance of OVOLs in Breast Cancer.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
780,MED:34452548,34452548,PMC8629456,10.31557/apjcp.2021.22.8.2371,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Young Breast Cancer: Novel Gene Methylation in WBC.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
781,MED:34454106,34454106,PMC12179506,10.1016/j.jmoldx.2021.07.026,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular Testing in Breast Cancer: Current Status and Future Directions.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record,false
782,MED:34579791,34579791,PMC8477513,10.1186/s40644-021-00424-4,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Clustering subtypes of breast cancer by combining immunohistochemistry profiles and metabolism characteristics measured using FDG PET/CT.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
783,MED:34600088,34600088,PMC8593892,10.1016/j.tox.2021.152964,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identifying the link between chemical exposures and breast cancer in African American women via integrated in vitro and exposure biomarker data.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
784,MED:34609431,34609431,PMC8597389,10.47162/rjme.62.1.28,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Analysis of breast cancer subtypes and their correlations with receptors and ultrasound.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
785,MED:34630526,34630526,PMC8497829,10.3389/fgene.2021.736423,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Comprehensive Analysis of Splicing Factor and Alternative Splicing Event to Construct Subtype-Specific Prognosis-Predicting Models for Breast Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
786,MED:34638293,34638293,PMC8508306,10.3390/cancers13194808,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Nuclear Receptor-Mediated Metabolic Reprogramming and the Impact on HR+ Breast Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
787,MED:34642348,34642348,PMC8511010,10.1038/s41523-021-00343-4,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Evolution of HER2-low expression from primary to recurrent breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
788,MED:34656740,34656740,,10.1016/j.annonc.2021.09.015,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Adjuvant abemaciclib combined with endocrine therapy for high-risk early breast cancer: updated efficacy and Ki-67 analysis from the monarchE study.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|outcome_or_treatment_in_title,false
