rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
215,MED:34747716,34747716,PMC8610131,10.18632/aging.203678,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Immunological and clinical immunotherapy implications of <i>NLRP3</i> mutations in melanoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
216,MED:35083216,35083216,PMC8784737,10.3389/fcell.2021.782529,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Comprehensive Characterization of Tumor Purity and Its Clinical Implications in Gastric Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
217,MED:31810126,31810126,,10.1016/j.biopha.2019.109637,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Comprehensive characterization of tumor infiltrating natural killer cells and clinical significance in hepatocellular carcinoma based on gene expression profiles.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
218,MED:31932696,31932696,,10.1038/s41588-019-0566-9,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Transcription phenotypes of pancreatic cancer are driven by genomic events during tumor evolution.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
219,MED:31989761,31989761,PMC7077592,10.1111/jcmm.14999,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A stroma-related lncRNA panel for predicting recurrence and adjuvant chemotherapy benefit in patients with early-stage colon cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
220,MED:32030808,32030808,,10.1002/jcb.29675,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification immunophenotyping of lung adenocarcinomas based on the tumor microenvironment.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
221,MED:32120790,32120790,PMC7139415,10.3390/cancers12030549,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Sphere-Forming Culture for Expanding Genetically Distinct Patient-Derived Glioma Stem Cells by Cellular Growth Rate Screening.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
222,MED:32152322,32152322,PMC7062901,10.1038/s41467-020-14908-7,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Minimal barriers to invasion during human colorectal tumor growth.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
223,MED:32154187,32154187,PMC7045056,10.3389/fcimb.2020.00042,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Extensive Changes in Transcriptomic ""Fingerprints"" and Immunological Cells in the Large Organs of Patients Dying of Acute Septic Shock and Multiple Organ Failure Caused by <i>Neisseria meningitidis</i>.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
224,MED:32547646,32547646,PMC7249573,10.1177/1758835920922051,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Circulating cytokines and angiogenic factors based signature associated with the relative dose intensity during treatment in patients with advanced hepatocellular carcinoma receiving lenvatinib.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
225,MED:32657929,32657929,PMC7901605,10.1097/sla.0000000000004200,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Patient-derived Organoid Pharmacotyping is a Clinically Tractable Strategy for Precision Medicine in Pancreatic Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
226,MED:32668248,32668248,,10.1016/j.celrep.2020.107897,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A Patient-Derived Cell Atlas Informs Precision Targeting of Glioblastoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
227,MED:32684305,32684305,,10.1016/j.eururo.2020.06.048,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification of Differential Tumor Subtypes of T1 Bladder Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
228,MED:32742476,32742476,PMC7391194,10.7150/jca.42816,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The new horizon of liquid biopsy in sarcoma: the potential utility of circulating tumor nucleic acids.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
229,MED:33293514,33293514,PMC7721861,10.1038/s41420-020-00376-x,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"A blood transcriptome-based analysis of disease progression, immune regulation, and symptoms in coronavirus-infected patients.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
230,MED:33332369,33332369,PMC7746197,10.1371/journal.pone.0241148,context,unclear,moderate,,true,Transcriptomic and proteomic intra-tumor heterogeneity of colorectal cancer varies depending on tumor location within the colorectum.,"The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_record|strong_method_in_record|classifier_method,false
231,MED:35117266,35117266,PMC8798576,10.21037/tcr-20-2169,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Variant histology in bladder cancer: diagnostic and clinical implications.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
232,MED:30726735,30726735,,10.1016/j.celrep.2019.01.048,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Pre-existing Functional Heterogeneity of Tumorigenic Compartment as the Origin of Chemoresistance in Pancreatic Tumors.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
233,MED:30851984,30851984,,10.1016/j.eururo.2019.02.017,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The Cancer Genome Atlas Expression Subtypes Stratify Response to Checkpoint Inhibition in Advanced Urothelial Cancer and Identify a Subset of Patients with High Survival Probability.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
234,MED:30988029,30988029,,10.1158/2326-6066.cir-18-0758,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The Tumor Immune Microenvironment Drives a Prognostic Relevance That Correlates with Bladder Cancer Subtypes.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
235,MED:31055200,31055200,PMC6658934,10.1016/j.neo.2019.04.003,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Immune Signature-Based Subtypes of Cervical Squamous Cell Carcinoma Tightly Associated with Human Papillomavirus Type 16 Expression, Molecular Features, and Clinical Outcome.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
